id,url,reposted,poster,reposts,comments,creat_at,text
'3552241602580921,http://api.t.sina.com.cn/1740537867/statuses/3552241602580921,_Hazel_Yan,妖孽之涅槃,0,0,2013-03-04 21:30:58,//@崔玉涛:何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂等。
'3552241372095758,http://api.t.sina.com.cn/1888922302/statuses/3552241372095758,_Hazel_Yan,阳光释然ing,0,0,2013-03-04 21:30:02, @alasmala 配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552240650493235,http://api.t.sina.com.cn/1423815004/statuses/3552240650493235,_Hazel_Yan,水瓶花_flora,0,0,2013-03-04 21:27:12,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552239933350494,http://api.t.sina.com.cn/1789035777/statuses/3552239933350494,_Hazel_Yan,hot_piggy,0,2,2013-03-04 21:24:20, //@崔玉涛: 配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前
'3552239333193618,http://api.t.sina.com.cn/1409853891/statuses/3552239333193618,_Hazel_Yan,小圆圆and小小圆_培,0,0,2013-03-04 21:21:57,混几天//@乌里粑粑:这个我知道，过渡的时候要一二段混在一起吃几天吗？还是能直接换？ //
'3552237919580961,http://api.t.sina.com.cn/1151399332/statuses/3552237919580961,_Hazel_Yan,田田澄,0,0,2013-03-04 21:16:20,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552237689121684,http://api.t.sina.com.cn/2480902367/statuses/3552237689121684,_Hazel_Yan,暗夜菩提2012,0,0,2013-03-04 21:15:22,配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。#崔玉涛谈喂养#
'3552237642979908,http://api.t.sina.com.cn/1857476260/statuses/3552237642979908,_Hazel_Yan,bobo78宝贝,0,0,2013-03-04 21:15:11,//@崔玉涛: 配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。#崔
'3552234711482042,http://api.t.sina.com.cn/1934183423/statuses/3552234711482042,_Hazel_Yan,幸福宇妈V,0,0,2013-03-04 21:03:33,@幸福宇爸 //@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前
'3552231804944614,http://api.t.sina.com.cn/3071875204/statuses/3552231804944614,_Hazel_Yan,好天气--暖暖的冬天,0,0,2013-03-04 20:52:02,//@重庆母乳指导明朗妈:://@崔玉涛: 配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶
'3552231598925079,http://api.t.sina.com.cn/2865028660/statuses/3552231598925079,_Hazel_Yan,乌里粑粑,1,0,2013-03-04 20:51:13,这个我知道，过渡的时候要一二段混在一起吃几天吗？还是能直接换？ //@小圆圆and小小圆_培:@乌里粑粑 /@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段..
'3552231314087755,http://api.t.sina.com.cn/1409853891/statuses/3552231314087755,_Hazel_Yan,小圆圆and小小圆_培,1,0,2013-03-04 20:50:05, @乌里粑粑 /@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延但不能提前用
'3552229803854824,http://api.t.sina.com.cn/1746737021/statuses/3552229803854824,_Hazel_Yan,微道2010,0,0,2013-03-04 20:44:02,//@崔玉涛: 何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂等。
'3552229686403766,http://api.t.sina.com.cn/1967107923/statuses/3552229686403766,_Hazel_Yan,Miss大翟xt,0,0,2013-03-04 20:43:34,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552229350828128,http://api.t.sina.com.cn/1440355604/statuses/3552229350828128,_Hazel_Yan,安安妈妈1213,0,0,2013-03-04 20:42:14,//@崔玉涛: 何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂等。
'3552228960721921,http://api.t.sina.com.cn/1655665685/statuses/3552228960721921,_Hazel_Yan,Shirley龙宝儿,0,0,2013-03-04 20:40:45,@崔玉涛: 配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552227040249426,http://api.t.sina.com.cn/2983650045/statuses/3552227040249426,_Hazel_Yan,青梅青青青,0,0,2013-03-04 20:33:04,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段？不要过于机械地理解商家的分段标准。有一点必须清楚每个阶段的奶粉可后延，但不能提前用#崔玉涛谈喂养#
'3552226335680134,http://api.t.sina.com.cn/2693898443/statuses/3552226335680134,_Hazel_Yan,重庆母乳指导明朗妈,1,2,2013-03-04 20:30:19,://@崔玉涛: 配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552224959513175,http://api.t.sina.com.cn/2540854463/statuses/3552224959513175,_Hazel_Yan,樱桃小桃熊,0,0,2013-03-04 20:24:48, //@母乳喂养大本营-vccandy: //@崔玉涛: 配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必
'3552220316921269,http://api.t.sina.com.cn/1908164171/statuses/3552220316921269,_Hazel_Yan,侦察员小项,0,0,2013-03-04 20:06:23,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552219842021891,http://api.t.sina.com.cn/2447070483/statuses/3552219842021891,_Hazel_Yan,没有过不去的kan,0,0,2013-03-04 20:04:30,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552219762322711,http://api.t.sina.com.cn/2447070483/statuses/3552219762322711,_Hazel_Yan,没有过不去的kan,0,0,2013-03-04 20:04:11,//@崔玉涛:何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂等。
'3552214188381042,http://api.t.sina.com.cn/2859956564/statuses/3552214188381042,_Hazel_Yan,小乐乐的幸福妈咪,0,0,2013-03-04 19:41:59,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552214028984154,http://api.t.sina.com.cn/2859956564/statuses/3552214028984154,_Hazel_Yan,小乐乐的幸福妈咪,0,0,2013-03-04 19:41:23,//@崔玉涛:何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂等。
'3552207490417384,http://api.t.sina.com.cn/1902406032/statuses/3552207490417384,_Hazel_Yan,pannycai,0,0,2013-03-04 19:15:25,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552201261914231,http://api.t.sina.com.cn/2797612934/statuses/3552201261914231,_Hazel_Yan,笑笑txxt,0,0,2013-03-04 18:50:40,配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。#崔玉涛谈喂养#
